1.2453124490915024;2.24944084533119;5.762530724726069;1.4622693689914075;0.7697616786826548;0.6676501404205044;0.44559075257697656;0.5440369238463271;0.19201227072942534;0.1;0.1;0.0
1.7494883977766775;2.003082447382643;1.6632221994696579;0.7749268771659474;0.1;0.5811064773864077;0.5077588385269141;0.6580283141735241;0.5009200992385354;0.11491893999503758;0.11760262806918398;0.0
1.045957925028176;0.8728111074250247;0.0;0.1;0.10124743396367862;0.10147182816680048;0.10241755156736453;0.10285243194841892;0.17078262609564282;0.1712465832094463;0.13148257736212726;0.0
0.7156377331106366;1.1716224375759994;0.3966053204549269;0.10089606285211482;0.10105725079111758;0.10173658743922528;0.10204897283670736;0.1;0.1;0.13660897787718518;0.10908730826024025;0.0
0.5729574062230689;0.7753852451093102;0.44391099660779876;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0
0.3150338145021156;0.18295362708904955;0.49461461092184744;0.34256293574939534;0.1263888436524592;0.12414853679712677;0.10746833397619861;0.1;0.10001641196362093;0.10003180670843557;0.1;0.0
0.28224986421643095;0.2575677314438733;0.23457649289170468;0.28117117200169317;0.22993120416514914;0.23580413016466734;0.12161147522675002;0.11084826629763042;0.10001936422370494;0.10003752824656993;0.1;0.0
0.1;0.1;0.10102600430808066;0.12377390646749187;0.1506045474130973;0.24148608214855;0.10090506843349648;0.11095277593892502;0.10207474574224196;0.10004427900150277;0.1;0.0
0.1;0.1;0.10086958019261358;0.1;0.21006711292001196;0.2338851440091342;0.1;0.1179351443902881;0.10733310957965;0.10005224411352193;0.1;0.0
0.1;0.10339936487368619;0.11740324289916343;0.11303488125887946;0.10596391464081847;0.10032230895011905;0.1002731698850757;0.1007690022468613;0.10147675986694306;0.1;0.1;0.0
0.1;0.1;0.11082117950448547;0.10917138776485173;0.0;0.1;0.1;0.1;0.1;0.1;0.1;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
